sq_mt_built,n_rooms,n_bathrooms,floor,has_central_heating,has_ac,has_fitted_wardrobes,is_exterior,has_terrace,has_balcony,has_storage_room,District,Neighborhood,Avg_price_distr,Avg_price_neigh,has_sum,rent_price_area,Neigh_cluster,house_type_id_HouseType 2: Casa o chalet,rent_price
42,1.0,1,4,0,0,1,0,0,0,0, Chamberí , Nuevos Ministerios-Ríos Rosas ,1671,1581,1,19.047619047619047,6,0,800.0
65,1.0,1,2,0,0,1,1,0,1,0, Hortaleza , Conde Orgaz-Piovera ,2693,4039,5,16.923076923076923,5,0,1100.0
110,2.0,2,0,0,1,1,1,1,0,1, Chamartín , Prosperidad ,1950,1203,5,15.0,5,0,1650.0
60,2.0,1,1,0,0,1,0,0,0,0, Chamberí , Trafalgar ,1671,1474,2,20.0,7,0,1200.0
121,3.0,2,3,0,1,1,1,0,0,0, Chamberí , Nuevos Ministerios-Ríos Rosas ,1671,1581,3,14.87603305785124,6,0,1800.0
65,2.0,1,5,0,1,1,1,0,0,0, Tetuán , Valdeacederas ,1190,934,3,16.923076923076923,5,0,1100.0
75,2.0,1,4,0,1,1,1,0,0,0, Centro , Sol ,1355,1312,4,18.0,6,0,1350.0
82,4.0,2,1,0,0,1,1,0,0,0, Latina , Puerta del Ángel ,992,1047,2,16.463414634146343,5,0,1350.0
55,1.0,1,1,1,1,1,1,1,0,0, Chamartín , Prosperidad ,1950,1203,4,15.454545454545455,5,0,850.0
35,1.0,1,2,0,1,1,1,0,0,0, Hortaleza , Conde Orgaz-Piovera ,2693,4039,4,42.857142857142854,5,0,1500.0
41,2.0,1,0,0,1,0,1,0,0,0, Tetuán , Valdeacederas ,1190,934,2,18.29268292682927,5,0,750.0
85,2.0,1,4,0,0,1,1,0,0,0, Latina , Puerta del Ángel ,992,1047,2,14.705882352941176,5,0,1250.0
50,1.0,1,1,0,1,1,1,0,1,0, Centro , Sol ,1355,1312,3,22.0,6,0,1100.0
88,2.0,1,6,0,1,1,1,1,0,0, Tetuán , Valdeacederas ,1190,934,4,15.625,5,0,1375.0
70,3.0,1,1,0,0,1,1,0,0,0, Latina , Puerta del Ángel ,992,1047,2,17.857142857142858,5,0,1250.0
60,1.0,1,0,0,1,1,1,0,0,0, Centro , Sol ,1355,1312,2,14.166666666666666,6,0,850.0
52,1.0,1,1,0,1,1,1,0,1,0, Centro , Malasaña-Universidad ,1355,1313,4,26.923076923076923,7,0,1400.0
165,3.0,2,2,0,1,1,0,0,0,0, Barrio de Salamanca , Recoletos ,2079,2933,2,19.757575757575758,8,0,3260.0
85,2.0,2,6,1,1,1,1,1,0,0, Chamartín , Prosperidad ,1950,1203,4,12.352941176470589,5,0,1050.0
100,3.0,2,4,0,1,1,1,1,0,0, Tetuán , Valdeacederas ,1190,934,4,15.8,5,0,1580.0
46,3.0,1,0,0,0,0,1,0,0,0, Latina , Puerta del Ángel ,992,1047,1,19.565217391304348,5,0,900.0
45,2.0,1,2,0,1,1,0,0,0,0, Chamartín , Prosperidad ,1950,1203,3,25.555555555555557,5,0,1150.0
38,1.0,1,2,0,1,1,0,0,0,0, Chamberí , Trafalgar ,1671,1474,3,26.31578947368421,7,0,1000.0
220,3.0,3,3,1,0,1,1,1,0,0, Barrio de Salamanca , Recoletos ,2079,2933,3,11.363636363636363,8,0,2500.0
60,1.0,1,0,0,1,1,1,0,0,0, Centro , Sol ,1355,1312,2,13.333333333333334,6,0,800.0
46,3.0,1,1,0,0,0,1,0,0,0, Latina , Puerta del Ángel ,992,1047,1,18.695652173913043,5,0,860.0
90,3.0,1,6,0,1,1,1,1,1,0, Chamartín , Prosperidad ,1950,1203,5,14.444444444444445,5,0,1300.0
70,1.0,2,6,0,1,1,1,0,0,0, Chamberí , Nuevos Ministerios-Ríos Rosas ,1671,1581,2,14.285714285714286,6,0,1000.0
38,2.0,1,5,0,1,0,0,0,0,0, Chamberí , Vallehermoso ,1671,1693,1,22.36842105263158,6,0,850.0
102,2.0,1,3,0,0,1,1,0,1,0, Centro , Sol ,1355,1312,3,12.254901960784315,6,0,1250.0
135,2.0,2,4,0,1,1,1,0,1,0, Barrio de Salamanca , Recoletos ,2079,2933,3,18.51851851851852,8,0,2500.0
240,5.0,3,1,1,0,1,1,1,0,0, Chamberí , Nuevos Ministerios-Ríos Rosas ,1671,1581,3,12.083333333333334,6,0,2900.0
40,1.0,1,3,0,0,0,0,0,0,0, Chamberí , Vallehermoso ,1671,1693,1,17.5,6,0,700.0
100,3.0,1,1,1,0,1,1,1,0,0, Chamartín , Prosperidad ,1950,1203,3,13.0,5,0,1300.0
90,2.0,1,4,0,1,0,1,0,0,0, Latina , Puerta del Ángel ,992,1047,1,9.444444444444445,5,0,850.0
50,1.0,1,4,0,1,0,1,0,0,0, Chamberí , Nuevos Ministerios-Ríos Rosas ,1671,1581,2,19.0,6,0,950.0
55,1.0,1,1,0,1,1,1,1,0,0, Chamartín , Prosperidad ,1950,1203,3,15.454545454545455,5,0,850.0
35,1.0,1,8,0,1,1,1,0,1,0, Latina , Puerta del Ángel ,992,1047,4,22.714285714285715,5,0,795.0
45,1.0,1,1,0,1,1,0,0,0,0, Chamartín , Prosperidad ,1950,1203,4,17.333333333333332,5,0,780.0
40,1.0,1,1,0,1,1,1,0,1,0, Latina , Puerta del Ángel ,992,1047,4,19.0,5,0,760.0
165,3.0,2,6,0,1,1,1,0,0,1, Chamberí , Nuevos Ministerios-Ríos Rosas ,1671,1581,5,20.0,6,0,3300.0
45,1.0,1,1,0,0,1,0,0,0,0, Chamartín , Prosperidad ,1950,1203,2,15.11111111111111,5,0,680.0
55,1.0,1,7,0,0,1,1,0,0,0, Chamartín , Prosperidad ,1950,1203,2,14.545454545454545,5,0,800.0
60,1.0,1,1,0,0,0,1,0,0,0, Chamartín , Prosperidad ,1950,1203,0,14.583333333333334,5,0,875.0
80,3.0,1,1,1,0,1,1,0,0,0, Chamartín , Prosperidad ,1950,1203,3,13.75,5,0,1100.0
46,1.0,1,4,0,0,1,0,0,0,0, Chamberí , Nuevos Ministerios-Ríos Rosas ,1671,1581,2,19.565217391304348,6,0,900.0
61,3.0,1,3,0,0,0,1,0,0,0, Latina , Puerta del Ángel ,992,1047,1,14.59016393442623,5,0,890.0
80,1.0,1,6,1,0,1,1,1,0,0, Chamartín , Prosperidad ,1950,1203,3,17.5,5,0,1400.0
62,3.0,1,0,0,0,0,1,0,0,0, Ciudad Lineal , Pueblo Nuevo ,1263,899,1,14.516129032258064,3,0,900.0
77,2.0,2,1,0,0,1,1,0,0,0, Chamberí , Nuevos Ministerios-Ríos Rosas ,1671,1581,2,18.181818181818183,6,0,1400.0
43,2.0,1,0,0,0,0,1,0,0,0, Latina , Puerta del Ángel ,992,1047,1,16.046511627906977,5,0,690.0
71,2.0,2,0,0,0,1,1,0,0,1, Ciudad Lineal , Pueblo Nuevo ,1263,899,3,11.126760563380282,3,0,790.0
65,2.0,1,1,0,1,1,1,0,1,0, Latina , Puerta del Ángel ,992,1047,4,14.0,5,0,910.0
79,2.0,1,2,0,1,0,1,1,0,0, Ciudad Lineal , Pueblo Nuevo ,1263,899,3,12.025316455696203,3,0,950.0
80,2.0,1,3,0,1,1,1,0,0,0, Chamartín , Prosperidad ,1950,1203,3,15.625,5,0,1250.0
55,2.0,1,1,0,0,1,0,0,0,0, Latina , Puerta del Ángel ,992,1047,2,13.636363636363637,5,0,750.0
90,3.0,1,6,0,1,1,1,1,0,0, Chamartín , Prosperidad ,1950,1203,4,14.444444444444445,5,0,1300.0
50,2.0,1,2,0,1,0,1,1,0,0, Ciudad Lineal , Pueblo Nuevo ,1263,899,3,17.0,3,0,850.0
49,2.0,1,4,0,1,1,0,0,0,0, Chamberí , Nuevos Ministerios-Ríos Rosas ,1671,1581,2,26.53061224489796,6,0,1300.0
35,2.0,1,3,0,0,0,0,0,0,0, Latina , Puerta del Ángel ,992,1047,1,21.428571428571427,5,0,750.0
80,3.0,1,7,1,1,1,1,1,0,0, Chamartín , Prosperidad ,1950,1203,5,18.4375,5,0,1475.0
60,2.0,2,2,0,1,1,1,1,0,0, Ciudad Lineal , Pueblo Nuevo ,1263,899,5,18.333333333333332,3,0,1100.0
61,2.0,1,4,0,0,1,1,0,0,0, Latina , Puerta del Ángel ,992,1047,2,20.491803278688526,5,0,1250.0
85,2.0,2,7,1,1,1,0,1,0,0, Chamartín , Prosperidad ,1950,1203,5,14.117647058823529,5,0,1200.0
70,2.0,1,2,0,1,1,1,0,1,0, Chamberí , Nuevos Ministerios-Ríos Rosas ,1671,1581,4,18.571428571428573,6,0,1300.0
90,4.0,2,1,0,0,1,1,0,0,0, Latina , Puerta del Ángel ,992,1047,2,15.0,5,0,1350.0
68,2.0,1,3,0,0,1,1,1,0,0, Chamberí , Nuevos Ministerios-Ríos Rosas ,1671,1581,3,13.970588235294118,6,0,950.0
50,1.0,1,0,1,0,0,1,0,0,0, Ciudad Lineal , Pueblo Nuevo ,1263,899,1,12.0,3,0,600.0
31,1.0,1,1,0,1,1,0,0,0,0, Chamartín , Prosperidad ,1950,1203,3,24.193548387096776,5,0,750.0
50,1.0,1,3,0,0,0,1,0,0,0, Chamberí , Nuevos Ministerios-Ríos Rosas ,1671,1581,1,22.0,6,0,1100.0
60,2.0,1,6,0,0,0,1,0,0,0, Chamberí , Nuevos Ministerios-Ríos Rosas ,1671,1581,1,20.833333333333332,6,0,1250.0
55,2.0,1,6,0,0,1,0,0,0,0, Chamartín , Prosperidad ,1950,1203,3,16.181818181818183,5,0,890.0
97,2.0,2,1,0,1,1,1,0,0,0, Chamartín , Prosperidad ,1950,1203,2,12.371134020618557,5,0,1200.0
90,2.0,1,1,0,0,1,1,1,0,0, Ciudad Lineal , Pueblo Nuevo ,1263,899,3,10.0,3,0,900.0
70,3.0,1,5,0,1,0,1,1,0,0, Latina , Puerta del Ángel ,992,1047,4,12.142857142857142,5,0,850.0
63,2.0,1,2,0,0,0,1,1,0,0, Ciudad Lineal , Pueblo Nuevo ,1263,899,2,11.904761904761905,3,0,750.0
176,4.0,3,4,1,1,1,1,0,0,0, Chamartín , Prosperidad ,1950,1203,4,9.090909090909092,5,0,1600.0
74,1.0,1,7,1,1,1,1,1,0,0, Chamberí , Nuevos Ministerios-Ríos Rosas ,1671,1581,5,17.56756756756757,6,0,1300.0
119,3.0,2,1,1,0,1,1,0,0,0, Chamberí , Nuevos Ministerios-Ríos Rosas ,1671,1581,3,12.184873949579831,6,0,1450.0
112,3.0,1,3,0,0,1,1,1,0,0, Latina , Puerta del Ángel ,992,1047,2,11.160714285714286,5,0,1250.0
40,2.0,1,0,0,1,0,0,0,0,0, Ciudad Lineal , Pueblo Nuevo ,1263,899,2,20.0,3,0,800.0
49,2.0,1,1,0,0,0,1,0,1,0, Latina , Puerta del Ángel ,992,1047,2,17.346938775510203,5,0,850.0
50,1.0,1,0,0,0,1,1,0,0,0, Chamartín , Prosperidad ,1950,1203,2,17.0,5,0,850.0
75,2.0,1,2,0,1,1,1,0,0,0, Chamberí , Nuevos Ministerios-Ríos Rosas ,1671,1581,4,17.333333333333332,6,0,1300.0
33,1.0,1,0,0,0,1,1,0,0,0, Latina , Puerta del Ángel ,992,1047,3,20.151515151515152,5,0,665.0
90,4.0,1,1,0,1,1,1,0,0,0, Ciudad Lineal , Pueblo Nuevo ,1263,899,3,15.0,3,0,1350.0
40,1.0,1,0,0,1,0,1,0,0,0, Chamartín , Prosperidad ,1950,1203,2,23.75,5,0,950.0
45,1.0,1,1,0,1,0,1,0,1,0, Latina , Puerta del Ángel ,992,1047,3,17.77777777777778,5,0,800.0
210,3.0,3,6,1,1,1,1,0,0,0, Chamberí , Nuevos Ministerios-Ríos Rosas ,1671,1581,3,11.428571428571429,6,0,2400.0
75,2.0,1,4,0,1,1,1,0,1,0, San Blas , Rejas ,1071,968,6,13.333333333333334,2,0,1000.0
105,2.0,2,9,0,1,1,1,0,0,0, Ciudad Lineal , Pueblo Nuevo ,1263,899,2,14.285714285714286,3,0,1500.0
56,1.0,1,2,0,1,1,1,0,0,0, San Blas , Rejas ,1071,968,5,15.178571428571429,2,0,850.0
75,2.0,1,1,0,1,1,1,0,1,1, Latina , Puerta del Ángel ,992,1047,4,11.866666666666667,5,0,890.0
73,1.0,1,2,0,0,1,1,0,0,1, Ciudad Lineal , Pueblo Nuevo ,1263,899,4,10.821917808219178,3,0,790.0
90,2.0,2,4,0,1,1,1,1,0,1, Chamartín , Prosperidad ,1950,1203,5,16.666666666666668,5,0,1500.0
90,3.0,1,5,1,1,1,1,0,0,0, San Blas , Rejas ,1071,968,3,9.444444444444445,2,0,850.0
60,2.0,1,0,0,1,1,1,0,0,0, Latina , Puerta del Ángel ,992,1047,3,15.0,5,0,900.0
67,1.0,1,1,0,1,0,0,0,0,0, Chamartín , Prosperidad ,1950,1203,1,16.417910447761194,5,0,1100.0
60,2.0,2,0,0,0,0,1,0,0,0, Latina , Puerta del Ángel ,992,1047,1,18.333333333333332,5,0,1100.0
71,1.0,1,0,0,1,1,1,0,0,0, Chamartín , Prosperidad ,1950,1203,3,13.943661971830986,5,0,990.0
46,1.0,1,1,0,1,1,1,0,0,0, San Blas , Rejas ,1071,968,6,15.217391304347826,2,0,700.0
92,2.0,2,0,0,1,1,1,1,0,0, Chamartín , Prosperidad ,1950,1203,5,11.956521739130435,5,0,1100.0
56,1.0,1,5,0,1,1,1,0,0,0, San Blas , Rejas ,1071,968,5,12.5,2,0,700.0
78,2.0,2,4,0,1,1,1,0,0,1, Ciudad Lineal , Pueblo Nuevo ,1263,899,6,12.179487179487179,3,0,950.0
85,1.0,1,4,0,1,1,1,0,0,0, Chamberí , Nuevos Ministerios-Ríos Rosas ,1671,1581,3,15.294117647058824,6,0,1300.0
120,3.0,2,5,0,1,1,1,0,0,0, Chamartín , Prosperidad ,1950,1203,3,14.166666666666666,5,0,1700.0
100,3.0,1,3,0,0,0,1,1,0,0, San Blas , Rejas ,1071,968,2,8.5,2,0,850.0
82,3.0,2,2,0,0,0,1,0,1,0, Chamberí , Nuevos Ministerios-Ríos Rosas ,1671,1581,2,19.390243902439025,6,0,1590.0
78,2.0,1,8,0,0,1,1,0,0,0, Ciudad Lineal , Pueblo Nuevo ,1263,899,2,11.538461538461538,3,0,900.0
85,2.0,1,6,0,1,1,1,0,0,0, Barrio de Salamanca , Recoletos ,2079,2933,3,16.470588235294116,8,0,1400.0
95,2.0,2,1,1,1,1,1,1,0,0, Chamberí , Nuevos Ministerios-Ríos Rosas ,1671,1581,4,20.526315789473685,6,0,1950.0
50,1.0,1,1,0,0,1,1,0,0,0, Ciudad Lineal , Pueblo Nuevo ,1263,899,2,15.0,3,0,750.0
60,2.0,1,4,0,0,0,1,0,0,0, Latina , Puerta del Ángel ,992,1047,0,11.666666666666666,5,0,700.0
57,2.0,1,2,0,0,1,1,1,1,0, Ciudad Lineal , Pueblo Nuevo ,1263,899,4,14.912280701754385,3,0,850.0
88,3.0,1,1,1,0,1,1,1,0,0, Chamartín , Prosperidad ,1950,1203,3,14.772727272727273,5,0,1300.0
57,2.0,1,0,0,1,1,1,0,0,0, Ciudad Lineal , Pueblo Nuevo ,1263,899,4,14.473684210526315,3,0,825.0
225,4.0,3,1,0,0,1,1,0,0,0, Chamberí , Nuevos Ministerios-Ríos Rosas ,1671,1581,2,12.88888888888889,6,0,2900.0
87,2.0,1,3,0,1,1,1,0,0,1, Ciudad Lineal , Pueblo Nuevo ,1263,899,5,9.195402298850574,3,0,800.0
47,2.0,1,3,0,0,0,1,0,0,0, Latina , Puerta del Ángel ,992,1047,0,18.085106382978722,5,0,850.0
102,3.0,1,4,0,1,0,1,0,0,1, Ciudad Lineal , Pueblo Nuevo ,1263,899,2,10.784313725490197,3,0,1100.0
45,1.0,1,2,0,1,1,1,0,0,0, Chamartín , Prosperidad ,1950,1203,4,17.77777777777778,5,0,800.0
57,1.0,1,3,0,1,1,1,0,0,0, San Blas , Rejas ,1071,968,5,13.596491228070175,2,0,775.0
40,1.0,1,1,0,1,1,0,0,0,0, Chamberí , Nuevos Ministerios-Ríos Rosas ,1671,1581,3,23.75,6,0,950.0
55,1.0,1,3,0,1,1,1,0,1,0, San Blas , Rejas ,1071,968,6,13.272727272727273,2,0,730.0
51,1.0,1,1,0,1,1,0,0,1,0, Chamberí , Nuevos Ministerios-Ríos Rosas ,1671,1581,4,18.627450980392158,6,0,950.0
20,0.0,1,3,0,1,0,1,0,0,0, Latina , Puerta del Ángel ,992,1047,2,30.5,5,0,610.0
90,1.0,1,6,0,1,1,1,1,0,0, Chamberí , Nuevos Ministerios-Ríos Rosas ,1671,1581,4,16.666666666666668,6,0,1500.0
100,3.0,2,1,0,0,1,1,0,0,0, Ciudad Lineal , Pueblo Nuevo ,1263,899,2,11.5,3,0,1150.0
60,1.0,1,1,0,1,1,1,0,0,0, Chamartín , Prosperidad ,1950,1203,5,19.166666666666668,5,0,1150.0
30,1.0,1,1,0,1,1,0,0,0,0, Chamberí , Nuevos Ministerios-Ríos Rosas ,1671,1581,3,33.333333333333336,6,0,1000.0
65,2.0,1,1,0,1,1,1,0,1,0, Chamartín , Prosperidad ,1950,1203,4,21.53846153846154,5,0,1400.0
120,4.0,2,3,0,1,1,1,0,0,0, Chamartín , Prosperidad ,1950,1203,2,20.0,5,0,2400.0
90,2.0,2,0,1,1,1,1,0,0,0, Chamberí , Nuevos Ministerios-Ríos Rosas ,1671,1581,4,16.555555555555557,6,0,1490.0
93,2.0,1,4,0,0,1,0,1,0,0, Ciudad Lineal , Pueblo Nuevo ,1263,899,2,9.13978494623656,3,0,850.0
88,3.0,1,7,1,0,1,1,0,1,0, Chamartín , Prosperidad ,1950,1203,3,16.761363636363637,5,0,1475.0
100,2.0,2,2,0,1,1,1,0,0,0, San Blas , Rejas ,1071,968,2,11.0,2,0,1100.0
65,1.0,1,2,0,1,1,0,1,0,0, Chamberí , Nuevos Ministerios-Ríos Rosas ,1671,1581,4,18.46153846153846,6,0,1200.0
75,2.0,1,2,0,1,1,1,0,0,0, Chamberí , Nuevos Ministerios-Ríos Rosas ,1671,1581,4,17.333333333333332,6,0,1300.0
40,2.0,1,3,0,0,0,0,0,0,0, Chamberí , Nuevos Ministerios-Ríos Rosas ,1671,1581,1,22.625,6,0,905.0
37,1.0,1,1,0,0,1,0,0,0,0, Chamberí , Nuevos Ministerios-Ríos Rosas ,1671,1581,2,32.432432432432435,6,0,1200.0
120,3.0,2,2,0,1,1,1,0,0,0, Chamberí , Nuevos Ministerios-Ríos Rosas ,1671,1581,3,17.916666666666668,6,0,2150.0
75,2.0,1,4,0,1,1,1,0,1,0, San Blas , Rejas ,1071,968,6,13.333333333333334,2,0,1000.0
87,2.0,2,2,1,1,1,1,1,0,0, Chamartín , Prosperidad ,1950,1203,6,14.367816091954023,5,0,1250.0
91,3.0,1,2,1,1,1,1,0,0,0, Chamartín , Prosperidad ,1950,1203,4,17.032967032967033,5,0,1550.0
57,1.0,1,3,0,1,1,1,0,0,0, San Blas , Rejas ,1071,968,5,13.596491228070175,2,0,775.0
60,2.0,1,1,0,1,1,1,1,0,0, Fuencarral , Pilar ,1744,996,5,14.583333333333334,4,0,875.0
95,2.0,2,2,0,0,1,1,0,0,1, Chamberí , Nuevos Ministerios-Ríos Rosas ,1671,1581,4,16.842105263157894,6,0,1600.0
120,3.0,2,5,0,1,1,1,0,0,0, Chamartín , Prosperidad ,1950,1203,3,14.166666666666666,5,0,1700.0
100,3.0,1,2,0,1,1,1,1,1,0, Chamartín , Prosperidad ,1950,1203,5,17.0,5,0,1700.0
89,3.0,1,0,1,0,1,1,0,0,0, Fuencarral , Pilar ,1744,996,2,8.426966292134832,4,0,750.0
185,4.0,3,6,0,1,1,1,0,0,0, Chamberí , Nuevos Ministerios-Ríos Rosas ,1671,1581,4,15.405405405405405,6,0,2850.0
135,4.0,3,1,1,1,1,1,0,0,0, Fuencarral , Pilar ,1744,996,6,12.962962962962964,4,0,1750.0
180,4.0,3,6,1,1,1,1,1,1,0, Chamberí , Nuevos Ministerios-Ríos Rosas ,1671,1581,6,14.722222222222221,6,0,2650.0
75,2.0,2,3,0,1,1,1,0,1,0, San Blas , Rejas ,1071,968,6,11.986666666666666,2,0,899.0
50,1.0,1,3,0,1,1,1,0,1,0, San Blas , Rejas ,1071,968,7,14.0,2,0,700.0
113,3.0,2,9,0,1,1,1,0,0,1, Ciudad Lineal , Pueblo Nuevo ,1263,899,6,13.274336283185841,3,0,1500.0
220,5.0,3,4,1,0,1,1,0,0,1, Chamberí , Nuevos Ministerios-Ríos Rosas ,1671,1581,4,10.454545454545455,6,0,2300.0
40,1.0,1,0,0,1,0,0,0,0,0, Chamartín , Prosperidad ,1950,1203,2,21.25,5,0,850.0
87,3.0,1,4,0,0,1,1,1,0,0, Fuencarral , Peñagrande ,1744,1721,4,9.770114942528735,2,0,850.0
40,1.0,1,2,0,1,1,1,0,0,0, Fuencarral , Pilar ,1744,996,3,18.75,4,0,750.0
70,2.0,1,3,0,1,1,1,1,0,0, Ciudad Lineal , Pueblo Nuevo ,1263,899,4,15.714285714285714,3,0,1100.0
60,0.0,2,0,0,0,0,1,0,0,0, Fuencarral , Pilar ,1744,996,1,13.75,4,0,825.0
35,1.0,1,1,1,1,1,0,0,0,0, Chamartín , Prosperidad ,1950,1203,3,25.428571428571427,5,0,890.0
60,1.0,1,0,1,1,1,1,0,0,0, Ciudad Lineal , Pueblo Nuevo ,1263,899,3,13.166666666666666,3,0,790.0
78,2.0,1,1,0,0,0,1,0,0,0, Fuencarral , Pilar ,1744,996,1,16.666666666666668,4,0,1300.0
60,2.0,1,2,0,1,1,1,1,0,0, Ciudad Lineal , Pueblo Nuevo ,1263,899,3,15.0,3,0,900.0
101,3.0,2,5,1,0,1,1,0,0,0, Fuencarral , Pilar ,1744,996,2,11.386138613861386,4,0,1150.0
78,2.0,1,2,1,1,1,1,0,1,0, Chamartín , Prosperidad ,1950,1203,4,14.743589743589743,5,0,1150.0
98,3.0,1,0,0,1,1,1,0,0,0, Ciudad Lineal , Pueblo Nuevo ,1263,899,4,11.224489795918368,3,0,1100.0
120,3.0,2,1,1,0,1,1,0,0,0, Chamberí , Nuevos Ministerios-Ríos Rosas ,1671,1581,3,13.333333333333334,6,0,1600.0
80,3.0,1,1,1,1,1,0,1,0,0, Chamartín , Prosperidad ,1950,1203,4,20.0,5,0,1600.0
125,4.0,2,1,0,0,1,1,1,0,0, Fuencarral , Peñagrande ,1744,1721,5,10.8,2,0,1350.0
50,2.0,1,1,0,0,1,1,1,0,0, Fuencarral , Pilar ,1744,996,3,16.0,4,0,800.0
67,3.0,1,1,0,0,0,1,1,0,0, Ciudad Lineal , Pueblo Nuevo ,1263,899,2,13.059701492537313,3,0,875.0
77,2.0,2,1,0,0,1,0,0,0,0, Chamberí , Nuevos Ministerios-Ríos Rosas ,1671,1581,1,20.77922077922078,6,0,1600.0
75,2.0,1,1,0,1,1,1,0,0,0, Chamartín , Prosperidad ,1950,1203,3,18.0,5,0,1350.0
120,4.0,2,1,0,0,1,1,1,0,0, Fuencarral , Peñagrande ,1744,1721,5,11.25,2,0,1350.0
67,2.0,1,3,0,0,1,0,0,1,0, Chamberí , Nuevos Ministerios-Ríos Rosas ,1671,1581,2,14.17910447761194,6,0,950.0
58,1.0,1,0,0,0,1,1,0,0,0, Ciudad Lineal , Pueblo Nuevo ,1263,899,2,15.517241379310345,3,0,900.0
59,1.0,1,4,0,1,1,1,0,0,0, Chamberí , Nuevos Ministerios-Ríos Rosas ,1671,1581,3,16.10169491525424,6,0,950.0
87,2.0,1,9,0,1,1,1,1,0,0, Chamartín , Prosperidad ,1950,1203,6,17.24137931034483,5,0,1500.0
136,3.0,2,4,0,1,1,1,0,0,1, Fuencarral , Peñagrande ,1744,1721,6,13.235294117647058,2,0,1800.0
98,3.0,2,3,0,0,1,1,0,1,0, Chamberí , Nuevos Ministerios-Ríos Rosas ,1671,1581,3,16.3265306122449,6,0,1600.0
45,2.0,1,2,0,0,1,0,0,0,0, Chamartín , Prosperidad ,1950,1203,2,25.555555555555557,5,0,1150.0
200,5.0,3,1,1,1,1,1,0,0,0, Fuencarral , Peñagrande ,1744,1721,5,9.0,2,0,1800.0
69,3.0,1,3,0,0,0,1,0,0,0, Ciudad Lineal , Pueblo Nuevo ,1263,899,1,13.043478260869565,3,0,900.0
61,2.0,1,2,0,0,1,1,0,0,0, Chamartín , Prosperidad ,1950,1203,2,16.39344262295082,5,0,1000.0
159,3.0,3,3,0,1,1,1,0,0,1, Fuencarral , Peñagrande ,1744,1721,6,15.723270440251572,2,0,2500.0
60,2.0,1,6,0,0,1,1,0,0,0, Fuencarral , Pilar ,1744,996,2,13.833333333333334,4,0,830.0
60,2.0,1,1,0,1,1,1,1,0,0, Ciudad Lineal , Pueblo Nuevo ,1263,899,4,13.333333333333334,3,0,800.0
105,2.0,2,6,1,1,1,1,1,0,0, Fuencarral , Peñagrande ,1744,1721,6,12.857142857142858,2,0,1350.0
55,2.0,1,1,0,1,1,1,1,0,0, Fuencarral , Pilar ,1744,996,4,15.909090909090908,4,0,875.0
46,1.0,1,6,0,0,0,0,1,0,0, Fuencarral , Pilar ,1744,996,3,15.217391304347826,4,0,700.0
190,5.0,3,1,1,0,1,1,0,0,0, Fuencarral , Pilar ,1744,996,3,12.105263157894736,4,0,2300.0
61,2.0,1,3,1,1,1,1,0,0,0, Chamberí , Nuevos Ministerios-Ríos Rosas ,1671,1581,3,22.131147540983605,6,0,1350.0
64,1.0,1,9,0,1,1,1,0,0,1, Fuencarral , Peñagrande ,1744,1721,6,17.421875,2,0,1115.0
70,1.0,1,1,0,1,1,1,0,0,1, Fuencarral , Peñagrande ,1744,1721,6,17.5,2,0,1225.0
54,1.0,1,4,0,1,0,1,0,0,0, San Blas , Rejas ,1071,968,5,14.814814814814815,2,0,800.0
49,1.0,1,1,0,1,1,1,0,1,0, San Blas , Rejas ,1071,968,7,15.816326530612244,2,0,775.0
65,1.0,1,6,0,1,1,1,0,0,1, Fuencarral , Peñagrande ,1744,1721,6,17.153846153846153,2,0,1115.0
85,1.0,1,3,0,1,1,1,0,1,0, Chamartín , Prosperidad ,1950,1203,5,16.470588235294116,5,0,1400.0
120,3.0,2,6,1,1,1,1,1,0,0, Fuencarral , Pilar ,1744,996,6,10.0,4,0,1200.0
70,2.0,2,0,0,1,1,0,0,0,0, Chamartín , Prosperidad ,1950,1203,3,22.857142857142858,5,0,1600.0
114,2.0,1,2,0,1,1,1,1,1,0, Fuencarral , Peñagrande ,1744,1721,5,9.649122807017545,2,0,1100.0
70,2.0,2,2,0,1,1,1,0,0,0, Usera , Pradolongo ,932,872,3,12.142857142857142,2,0,850.0
105,2.0,2,6,1,1,1,1,1,1,0, Fuencarral , Peñagrande ,1744,1721,7,12.857142857142858,2,0,1350.0
53,2.0,1,0,0,0,1,1,0,0,1, Fuencarral , Pilar ,1744,996,3,16.037735849056602,4,0,850.0
65,1.0,1,1,0,0,1,1,1,0,0, Chamartín , Prosperidad ,1950,1203,3,13.076923076923077,5,0,850.0
60,2.0,1,2,1,0,0,0,0,0,0, Chamberí , Nuevos Ministerios-Ríos Rosas ,1671,1581,1,16.666666666666668,6,0,1000.0
75,3.0,2,2,0,1,1,1,0,0,0, Usera , Pradolongo ,932,872,5,12.0,2,0,900.0
90,3.0,2,9,0,0,1,1,0,0,0, Fuencarral , Peñagrande ,1744,1721,2,11.11111111111111,2,0,1000.0
40,1.0,1,0,0,1,0,1,0,0,0, Chamartín , Prosperidad ,1950,1203,2,21.25,5,0,850.0
70,3.0,1,3,1,1,1,1,1,0,0, Usera , Pradolongo ,932,872,4,10.0,2,0,700.0
